time,rcp2013,rcp45,rcp85,rcp45_nointer,rcp45_nolife,rcp85_nointer,rcp85_nolife,res_2013,res_rcp45,res_rcp85,res_rcp45_nointer,res_rcp45_nolife,res_rcp85_nointer,res_rcp85_nolife,,,res_2013,res_rcp45,res_rcp85,res_rcp45_nointer,res_rcp45_nolife,res_rcp85_nointer,res_rcp85_nolife
35.2,1.000011533,1.001836645,1.000000359,0.999999941,0.999999707,0.999999932,0.999999408,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.3,1.000010992,1.00184131,1.000000355,0.999999942,0.999999699,0.999999933,0.999999416,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.4,1.000010434,1.001845972,1.00000035,0.999999943,0.999999691,0.999999933,0.999999423,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.5,1.00000986,1.001850631,1.000000346,0.999999944,0.999999684,0.999999934,0.99999943,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.6,1.000009274,1.001855288,1.000000342,0.999999945,0.999999676,0.999999935,0.999999436,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.7,1.000008677,1.001859941,1.000000338,0.999999947,0.999999669,0.999999935,0.999999443,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.8,1.000008072,1.001864592,1.000000334,0.999999948,0.999999662,0.999999936,0.999999449,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
35.9,1.00000746,1.00186924,1.00000033,0.999999949,0.999999656,0.999999936,0.999999455,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36,1.000006845,1.001873886,1.000000326,0.99999995,0.999999649,0.999999937,0.999999461,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.1,1.000006229,1.001878529,1.000000322,0.999999952,0.999999643,0.999999937,0.999999466,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.2,1.000005612,1.001883169,1.000000318,0.999999953,0.999999637,0.999999938,0.999999472,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.3,1.000004999,1.001887806,1.000000314,0.999999954,0.999999632,0.999999939,0.999999477,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.4,1.000004389,1.001892441,1.00000031,0.999999955,0.999999627,0.999999939,0.999999483,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.5,1.000003786,1.001897073,1.000000307,0.999999956,0.999999621,0.99999994,0.999999488,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.6,1.000003192,1.001901702,1.000000303,0.999999958,0.999999617,0.99999994,0.999999493,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.7,1.000002607,1.001906329,1.0000003,0.999999959,0.999999612,0.999999941,0.999999498,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.8,1.000002033,1.001910953,1.000000296,0.99999996,0.999999608,0.999999941,0.999999502,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
36.9,1.000001473,1.001915575,1.000000292,0.999999961,0.999999604,0.999999942,0.999999507,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37,1.000000927,1.001920194,1.000000289,0.999999962,0.9999996,0.999999943,0.999999511,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.1,1.000000398,1.00192481,1.000000286,0.999999964,0.999999597,0.999999943,0.999999516,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.2,0.999999885,1.001929424,1.000000282,0.999999965,0.999999594,0.999999944,0.99999952,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.3,0.99999939,1.001934035,1.000000279,0.999999966,0.999999591,0.999999944,0.999999525,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.4,0.999998915,1.001938644,1.000000276,0.999999967,0.999999588,0.999999945,0.999999529,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.5,0.999998461,1.00194325,1.000000272,0.999999968,0.999999586,0.999999946,0.999999533,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.6,0.999998027,1.001947854,1.000000269,0.999999969,0.999999584,0.999999946,0.999999537,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.7,0.999997615,1.001952455,1.000000266,0.99999997,0.999999582,0.999999947,0.999999541,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.8,0.999997226,1.001957054,1.000000263,0.999999971,0.99999958,0.999999947,0.999999545,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
37.9,0.99999686,1.00196165,1.00000026,0.999999972,0.999999579,0.999999948,0.999999549,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38,0.999996517,1.001966244,1.000000257,0.999999973,0.999999578,0.999999949,0.999999553,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.1,0.999996198,1.001970836,1.000000254,0.999999974,0.999999577,0.999999949,0.999999557,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.2,0.999995903,1.001975424,1.000000251,0.999999975,0.999999576,0.99999995,0.999999561,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.3,0.999995633,1.001980011,1.000000248,0.999999976,0.999999576,0.999999951,0.999999565,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.4,0.999995387,1.001984595,1.000000245,0.999999977,0.999999575,0.999999951,0.999999569,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.5,0.999995165,1.001989176,1.000000242,0.999999978,0.999999575,0.999999952,0.999999572,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.6,0.999994967,1.001993756,1.00000024,0.999999979,0.999999576,0.999999952,0.999999576,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.7,0.999994793,1.001998332,1.000000237,0.999999979,0.999999576,0.999999953,0.99999958,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.8,0.999994643,1.002002907,1.000000234,0.99999998,0.999999576,0.999999954,0.999999584,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
38.9,0.999994516,1.002007479,1.000000232,0.999999981,0.999999577,0.999999954,0.999999587,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39,0.999994412,1.002012049,1.000000229,0.999999982,0.999999578,0.999999955,0.999999591,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.1,0.99999433,1.002016616,1.000000227,0.999999982,0.999999579,0.999999955,0.999999595,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.2,0.999994271,1.002021181,1.000000224,0.999999983,0.99999958,0.999999956,0.999999599,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.3,0.999994232,1.002025744,1.000000222,0.999999984,0.999999582,0.999999957,0.999999602,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.4,0.999994214,1.002030304,1.000000219,0.999999984,0.999999583,0.999999957,0.999999606,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.5,0.999994216,1.002034862,1.000000217,0.999999985,0.999999585,0.999999958,0.99999961,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.6,0.999994238,1.002039418,1.000000214,0.999999985,0.999999587,0.999999959,0.999999614,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.7,0.999994277,1.002043971,1.000000212,0.999999986,0.999999589,0.999999959,0.999999617,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.8,0.999994334,1.002048522,1.00000021,0.999999986,0.999999591,0.99999996,0.999999621,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
39.9,0.999994407,1.002053071,1.000000207,0.999999987,0.999999594,0.99999996,0.999999625,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40,0.999994496,1.002057618,1.000000205,0.999999987,0.999999596,0.999999961,0.999999629,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.1,0.9999946,1.002062162,1.000000203,0.999999988,0.999999598,0.999999962,0.999999632,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.2,0.999994717,1.002066704,1.000000201,0.999999988,0.999999601,0.999999962,0.999999636,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.3,0.999994847,1.002071244,1.000000198,0.999999989,0.999999604,0.999999963,0.99999964,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.4,0.999994989,1.002075782,1.000000196,0.999999989,0.999999607,0.999999963,0.999999644,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.5,0.999995142,1.002080317,1.000000194,0.99999999,0.99999961,0.999999964,0.999999648,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.6,0.999995304,1.00208485,1.000000192,0.99999999,0.999999613,0.999999964,0.999999651,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.7,0.999995475,1.002089381,1.00000019,0.99999999,0.999999616,0.999999965,0.999999655,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.8,0.999995654,1.00209391,1.000000188,0.999999991,0.999999619,0.999999966,0.999999659,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
40.9,0.99999584,1.002098436,1.000000186,0.999999991,0.999999622,0.999999966,0.999999663,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41,0.999996032,1.002102961,1.000000184,0.999999991,0.999999626,0.999999967,0.999999667,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.1,0.999996228,1.002107483,1.000000182,0.999999992,0.999999629,0.999999967,0.999999671,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.2,0.999996428,1.002112003,1.00000018,0.999999992,0.999999632,0.999999968,0.999999675,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.3,0.999996631,1.002116521,1.000000178,0.999999992,0.999999636,0.999999968,0.999999679,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.4,0.999996837,1.002121037,1.000000176,0.999999992,0.99999964,0.999999969,0.999999682,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.5,0.999997043,1.00212555,1.000000174,0.999999993,0.999999643,0.999999969,0.999999686,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.6,0.999997249,1.002130061,1.000000173,0.999999993,0.999999647,0.99999997,0.99999969,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.7,0.999997455,1.002134571,1.000000171,0.999999993,0.99999965,0.99999997,0.999999694,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.8,0.99999766,1.002139078,1.000000169,0.999999993,0.999999654,0.999999971,0.999999698,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
41.9,0.999997863,1.002143583,1.000000167,0.999999993,0.999999658,0.999999971,0.999999702,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42,0.999998062,1.002148086,1.000000166,0.999999994,0.999999662,0.999999972,0.999999706,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.1,0.999998259,1.002152586,1.000000164,0.999999994,0.999999665,0.999999972,0.99999971,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.2,0.999998451,1.002157085,1.000000162,0.999999994,0.999999669,0.999999973,0.999999714,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.3,0.999998638,1.002161581,1.00000016,0.999999994,0.999999673,0.999999973,0.999999718,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.4,0.99999882,1.002166076,1.000000159,0.999999994,0.999999677,0.999999974,0.999999721,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.5,0.999998995,1.002170568,1.000000157,0.999999994,0.999999681,0.999999974,0.999999725,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.6,0.999999165,1.002175058,1.000000155,0.999999995,0.999999684,0.999999975,0.999999729,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.7,0.999999328,1.002179546,1.000000154,0.999999995,0.999999688,0.999999975,0.999999733,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.8,0.999999483,1.002184032,1.000000152,0.999999995,0.999999692,0.999999976,0.999999737,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
42.9,0.99999963,1.002188516,1.000000151,0.999999995,0.999999696,0.999999976,0.999999741,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43,0.99999977,1.002192998,1.000000149,0.999999995,0.999999699,0.999999976,0.999999745,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.1,0.999999902,1.002197478,1.000000148,0.999999995,0.999999703,0.999999977,0.999999748,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.2,1.000000024,1.002201955,1.000000146,0.999999995,0.999999707,0.999999977,0.999999752,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.3,1.000000139,1.002206431,1.000000145,0.999999995,0.999999711,0.999999978,0.999999756,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.4,1.000000244,1.002210904,1.000000143,0.999999995,0.999999714,0.999999978,0.99999976,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.5,1.00000034,1.002215376,1.000000142,0.999999996,0.999999718,0.999999979,0.999999763,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.6,1.000000428,1.002219845,1.00000014,0.999999996,0.999999722,0.999999979,0.999999767,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.7,1.000000506,1.002224312,1.000000139,0.999999996,0.999999725,0.999999979,0.999999771,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.8,1.000000575,1.002228778,1.000000137,0.999999996,0.999999729,0.99999998,0.999999775,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
43.9,1.000000635,1.002233241,1.000000136,0.999999996,0.999999732,0.99999998,0.999999778,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44,1.000000686,1.002237702,1.000000135,0.999999996,0.999999736,0.99999998,0.999999782,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.1,1.000000728,1.002242161,1.000000133,0.999999996,0.999999739,0.999999981,0.999999785,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.2,1.000000761,1.002246618,1.000000132,0.999999996,0.999999743,0.999999981,0.999999789,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.3,1.000000786,1.002251072,1.00000013,0.999999996,0.999999746,0.999999981,0.999999792,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.4,1.000000802,1.002255525,1.000000129,0.999999996,0.999999749,0.999999982,0.999999796,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.5,1.000000809,1.002259976,1.000000128,0.999999996,0.999999753,0.999999982,0.999999799,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.6,1.000000809,1.002264424,1.000000126,0.999999996,0.999999756,0.999999982,0.999999803,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.7,1.000000801,1.002268871,1.000000125,0.999999996,0.999999759,0.999999983,0.999999806,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.8,1.000000785,1.002273315,1.000000124,0.999999997,0.999999762,0.999999983,0.99999981,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
44.9,1.000000763,1.002277758,1.000000123,0.999999997,0.999999766,0.999999983,0.999999813,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45,1.000000733,1.002282198,1.000000121,0.999999997,0.999999769,0.999999984,0.999999816,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.1,1.000000697,1.002286636,1.00000012,0.999999997,0.999999772,0.999999984,0.999999819,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.2,1.000000654,1.002291073,1.000000119,0.999999997,0.999999775,0.999999984,0.999999823,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.3,1.000000606,1.002295507,1.000000118,0.999999997,0.999999778,0.999999985,0.999999826,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.4,1.000000552,1.002299939,1.000000116,0.999999997,0.999999781,0.999999985,0.999999829,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.5,1.000000493,1.002304369,1.000000115,0.999999997,0.999999783,0.999999985,0.999999832,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.6,1.00000043,1.002308796,1.000000114,0.999999997,0.999999786,0.999999985,0.999999835,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.7,1.000000362,1.002313222,1.000000113,0.999999997,0.999999789,0.999999986,0.999999838,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.8,1.00000029,1.002317646,1.000000112,0.999999997,0.999999792,0.999999986,0.999999841,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
45.9,1.000000214,1.002322067,1.000000111,0.999999997,0.999999795,0.999999986,0.999999844,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46,1.000000135,1.002326487,1.000000109,0.999999997,0.999999797,0.999999986,0.999999847,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.1,1.000000054,1.002330904,1.000000108,0.999999997,0.9999998,0.999999987,0.99999985,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.2,0.99999997,1.002335319,1.000000107,0.999999997,0.999999802,0.999999987,0.999999852,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.3,0.999999884,1.002339732,1.000000106,0.999999997,0.999999805,0.999999987,0.999999855,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.4,0.999999797,1.002344143,1.000000105,0.999999997,0.999999807,0.999999987,0.999999858,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.5,0.999999709,1.002348552,1.000000104,0.999999997,0.99999981,0.999999988,0.99999986,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.6,0.999999619,1.002352958,1.000000103,0.999999997,0.999999812,0.999999988,0.999999863,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.7,0.999999529,1.002357363,1.000000102,0.999999998,0.999999815,0.999999988,0.999999866,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.8,0.999999439,1.002361765,1.000000101,0.999999998,0.999999817,0.999999988,0.999999868,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
46.9,0.999999349,1.002366166,1.0000001,0.999999998,0.999999819,0.999999989,0.999999871,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47,0.99999926,1.002370564,1.000000099,0.999999998,0.999999821,0.999999989,0.999999873,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.1,0.999999172,1.00237496,1.000000098,0.999999998,0.999999824,0.999999989,0.999999875,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.2,0.999999084,1.002379353,1.000000097,0.999999998,0.999999826,0.999999989,0.999999878,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.3,0.999998998,1.002383745,1.000000096,0.999999998,0.999999828,0.999999989,0.99999988,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.4,0.999998914,1.002388134,1.000000095,0.999999998,0.99999983,0.99999999,0.999999882,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.5,0.999998832,1.002392521,1.000000094,0.999999998,0.999999832,0.99999999,0.999999884,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.6,0.999998752,1.002396906,1.000000093,0.999999998,0.999999834,0.99999999,0.999999887,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.7,0.999998675,1.002401289,1.000000092,0.999999998,0.999999836,0.99999999,0.999999889,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.8,0.9999986,1.00240567,1.000000091,0.999999998,0.999999838,0.99999999,0.999999891,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
47.9,0.999998528,1.002410048,1.00000009,0.999999998,0.99999984,0.99999999,0.999999893,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48,0.999998459,1.002414424,1.000000089,0.999999998,0.999999842,0.999999991,0.999999895,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.1,0.999998393,1.002418798,1.000000088,0.999999998,0.999999843,0.999999991,0.999999897,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.2,0.999998331,1.00242317,1.000000087,0.999999998,0.999999845,0.999999991,0.999999898,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.3,0.999998272,1.002427539,1.000000086,0.999999998,0.999999847,0.999999991,0.9999999,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.4,0.999998216,1.002431906,1.000000085,0.999999998,0.999999849,0.999999991,0.999999902,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.5,0.999998165,1.002436271,1.000000084,0.999999998,0.99999985,0.999999991,0.999999904,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.6,0.999998117,1.002440633,1.000000084,0.999999998,0.999999852,0.999999991,0.999999906,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.7,0.999998072,1.002444994,1.000000083,0.999999998,0.999999854,0.999999992,0.999999907,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.8,0.999998032,1.002449352,1.000000082,0.999999998,0.999999855,0.999999992,0.999999909,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
48.9,0.999997996,1.002453707,1.000000081,0.999999998,0.999999857,0.999999992,0.99999991,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
49,0.999997963,1.002458061,1.00000008,0.999999998,0.999999858,0.999999992,0.999999912,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
49.1,0.999997934,1.002462412,1.000000079,0.999999998,0.99999986,0.999999992,0.999999913,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
49.2,0.99999791,1.002466761,1.000000078,0.999999999,0.999999861,0.999999992,0.999999915,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
49.3,0.999997889,1.002471107,1.000000078,0.999999999,0.999999863,0.999999992,0.999999916,0.009981765,0.009939694,0.009987298,0.009986999,0.009985304,0.009987291,0.00998729,,,,,,,,,
