time,sp,w,value,scenario
100,Urophycis tenuis,541,2621.01588446973,rcp2013
100,Alosa pseudoharengus,643,19189.24470593948,rcp2013
100,Alosa sapidissima,643,2074.855973033602,rcp2013
100,Gadus morhua,643,9323.92080113215,rcp2013
100,Glyptocephalus cynoglossus,643,5842.129101802471,rcp2013
100,Lophius americanus,643,88.70618901008149,rcp2013
100,Melanogrammus aeglefinus,643,41903.29686781303,rcp2013
100,Merluccius bilinearis,643,107224.3170090033,rcp2013
100,Myoxocephalus octodecemspinosus,643,2687.1443406960393,rcp2013
100,Paralichthys dentatus,643,10821.216238047204,rcp2013
100,Pseudopleuronectes americanus,643,19007.109632200492,rcp2013
100,Rostroraja eglanteria,643,19.89783290236669,rcp2013
100,Squalus acanthias,643,139960.14895777445,rcp2013
100,Urophycis chuss,643,533.3704378378794,rcp2013
100,Urophycis tenuis,643,2236.816782701971,rcp2013
100,Alosa pseudoharengus,766,14914.471150837535,rcp2013
100,Alosa sapidissima,766,1421.236601144387,rcp2013
100,Gadus morhua,766,7954.247064334305,rcp2013
100,Glyptocephalus cynoglossus,766,1462.0452310474836,rcp2013
100,Lophius americanus,766,75.95145852851384,rcp2013
100,Melanogrammus aeglefinus,766,39903.23733785637,rcp2013
100,Merluccius bilinearis,766,79213.48129172868,rcp2013
100,Myoxocephalus octodecemspinosus,766,2046.348200761034,rcp2013
100,Paralichthys dentatus,766,9563.175020700362,rcp2013
100,Pseudopleuronectes americanus,766,21035.25275934252,rcp2013
100,Rostroraja eglanteria,766,17.616277601481535,rcp2013
100,Squalus acanthias,766,111971.53864133956,rcp2013
100,Urophycis chuss,766,450.175649665056,rcp2013
100,Urophycis tenuis,766,1911.7826480873055,rcp2013
100,Alosa pseudoharengus,911,11415.379600366225,rcp2013
100,Alosa sapidissima,911,893.011693696727,rcp2013
100,Gadus morhua,911,6798.149212686149,rcp2013
100,Glyptocephalus cynoglossus,911,95.20998284793164,rcp2013
100,Lophius americanus,911,65.2026976611932,rcp2013
100,Melanogrammus aeglefinus,911,44640.752445016835,rcp2013
100,Merluccius bilinearis,911,55821.104204625495,rcp2013
100,Myoxocephalus octodecemspinosus,911,1498.819846697418,rcp2013
100,Paralichthys dentatus,911,8458.84164715063,rcp2013
100,Pseudopleuronectes americanus,911,18353.264958721393,rcp2013
100,Rostroraja eglanteria,911,15.610569692805223,rcp2013
100,Squalus acanthias,911,91067.05370368241,rcp2013
100,Urophycis chuss,911,380.77998241010107,rcp2013
100,Urophycis tenuis,911,1636.4925444151731,rcp2013
100,Alosa pseudoharengus,1080,8553.472075179228,rcp2013
100,Alosa sapidissima,1080,459.7718701893211,rcp2013
100,Gadus morhua,1080,5821.064891443477,rcp2013
100,Lophius americanus,1080,56.12037467494077,rcp2013
100,Melanogrammus aeglefinus,1080,48180.58515783719,rcp2013
100,Merluccius bilinearis,1080,35827.51304068204,rcp2013
100,Myoxocephalus octodecemspinosus,1080,1003.4253494136883,rcp2013
100,Paralichthys dentatus,1080,7488.646030674613,rcp2013
100,Pseudopleuronectes americanus,1080,14345.951068232716,rcp2013
100,Rostroraja eglanteria,1080,13.848103272898214,rcp2013
100,Squalus acanthias,1080,78953.87548029317,rcp2013
100,Urophycis chuss,1080,322.81046155292717,rcp2013
100,Urophycis tenuis,1080,1402.9135531067275,rcp2013
100,Alosa pseudoharengus,1290,6204.845483932621,rcp2013
100,Alosa sapidissima,1290,45.25384474252214,rcp2013
100,Gadus morhua,1290,4992.7190437763065,rcp2013
100,Lophius americanus,1290,48.41276879952644,rcp2013
100,Melanogrammus aeglefinus,1290,40493.77425326659,rcp2013
100,Merluccius bilinearis,1290,11942.141390770912,rcp2013
100,Myoxocephalus octodecemspinosus,1290,146.4194950547407,rcp2013
100,Paralichthys dentatus,1290,6636.731272772435,rcp2013
100,Pseudopleuronectes americanus,1290,10641.484296734787,rcp2013
100,Rostroraja eglanteria,1290,12.300164203064531,rcp2013
100,Squalus acanthias,1290,73152.41168399832,rcp2013
100,Urophycis chuss,1290,274.2455668379712,rcp2013
100,Urophycis tenuis,1290,1204.0699619466805,rcp2013
100,Alosa pseudoharengus,1530,4264.535378176653,rcp2013
100,Gadus morhua,1530,4289.15490274472,rcp2013
100,Lophius americanus,1530,41.84964393914333,rcp2013
100,Melanogrammus aeglefinus,1530,29706.40925456088,rcp2013
100,Paralichthys dentatus,1530,5897.348368268447,rcp2013
100,Pseudopleuronectes americanus,1530,7440.888224185941,rcp2013
100,Rostroraja eglanteria,1530,10.941472823860416,rcp2013
100,Squalus acanthias,1530,69012.48490567398,rcp2013
100,Urophycis chuss,1530,233.67427353094806,rcp2013
100,Urophycis tenuis,1530,1035.035863926783,rcp2013
100,Alosa pseudoharengus,1820,2639.0032496391036,rcp2013
100,Gadus morhua,1820,3691.0458590396825,rcp2013
100,Lophius americanus,1820,36.24949723663359,rcp2013
100,Melanogrammus aeglefinus,1820,20404.590088493365,rcp2013
100,Paralichthys dentatus,1820,5307.877114593601,rcp2013
100,Pseudopleuronectes americanus,1820,4576.861172322993,rcp2013
100,Rostroraja eglanteria,1820,9.749716772302186,rcp2013
100,Squalus acanthias,1820,52080.25615589408,rcp2013
100,Urophycis chuss,1820,200.92243090833497,rcp2013
100,Urophycis tenuis,1820,893.2169647885712,rcp2013
100,Alosa pseudoharengus,2170,1075.0751777265386,rcp2013
100,Gadus morhua,2170,3182.5252266391844,rcp2013
100,Lophius americanus,2170,31.46280677929379,rcp2013
100,Melanogrammus aeglefinus,2170,13124.795758095672,rcp2013
100,Paralichthys dentatus,2170,5104.945965891294,rcp2013
100,Pseudopleuronectes americanus,2170,677.9686573294931,rcp2013
100,Rostroraja eglanteria,2170,8.705469124742399,rcp2013
100,Squalus acanthias,2170,34027.127361727966,rcp2013
100,Urophycis chuss,2170,180.19230724153647,rcp2013
100,Urophycis tenuis,2170,784.5271216788699,rcp2013
100,Gadus morhua,2580,2752.0741931616803,rcp2013
100,Lophius americanus,2580,27.366431629893736,rcp2013
100,Melanogrammus aeglefinus,2580,7543.298047866799,rcp2013
100,Paralichthys dentatus,2580,5453.658803133386,rcp2013
100,Rostroraja eglanteria,2580,7.792704127382143,rcp2013
100,Squalus acanthias,2580,20829.141022239124,rcp2013
100,Urophycis chuss,2580,190.3058304942731,rcp2013
100,Urophycis tenuis,2580,749.4890380623482,rcp2013
100,Gadus morhua,3070,2397.9629505308085,rcp2013
100,Lophius americanus,3070,23.85498192452382,rcp2013
100,Melanogrammus aeglefinus,3070,3091.4841067860493,rcp2013
100,Paralichthys dentatus,3070,6397.040310746617,rcp2013
100,Rostroraja eglanteria,3070,7.002580577142421,rcp2013
100,Squalus acanthias,3070,12108.600059779248,rcp2013
100,Urophycis chuss,3070,225.78606591830166,rcp2013
100,Urophycis tenuis,3070,834.0629564420583,rcp2013
100,Gadus morhua,3650,2160.291206080821,rcp2013
100,Lophius americanus,3650,20.841322355870624,rcp2013
100,Paralichthys dentatus,3650,5889.947939802001,rcp2013
100,Rostroraja eglanteria,3650,6.354090580155857,rcp2013
100,Squalus acanthias,3650,6601.557278804222,rcp2013
100,Urophycis chuss,3650,230.69727735611568,rcp2013
100,Urophycis tenuis,3650,977.402517412435,rcp2013
100,Gadus morhua,4350,2240.028708875681,rcp2013
100,Lophius americanus,4350,18.25507285894497,rcp2013
100,Paralichthys dentatus,4350,4425.420691135771,rcp2013
100,Rostroraja eglanteria,4350,6.007151627191488,rcp2013
100,Squalus acanthias,4350,3273.457161273007,rcp2013
100,Urophycis chuss,4350,191.04651143467808,rcp2013
100,Urophycis tenuis,4350,905.4843338463593,rcp2013
100,Gadus morhua,5170,2765.7024416084973,rcp2013
100,Lophius americanus,5170,16.049004135779665,rcp2013
100,Paralichthys dentatus,5170,2984.234720196827,rcp2013
100,Rostroraja eglanteria,5170,6.810960626999736,rcp2013
100,Squalus acanthias,5170,1385.7312043679533,rcp2013
100,Urophycis chuss,5170,144.57889448248272,rcp2013
100,Urophycis tenuis,5170,720.3068418661136,rcp2013
100,Gadus morhua,6150,3180.209131547104,rcp2013
100,Lophius americanus,6150,14.253841893794554,rcp2013
100,Paralichthys dentatus,6150,1817.7366566527674,rcp2013
100,Rostroraja eglanteria,6150,6.919007372913606,rcp2013
100,Squalus acanthias,6150,425.3807578755768,rcp2013
100,Urophycis chuss,6150,104.26033993629174,rcp2013
100,Urophycis tenuis,6150,537.1423013356113,rcp2013
100,Gadus morhua,7320,2920.62308722918,rcp2013
100,Lophius americanus,7320,13.241773044075886,rcp2013
100,Paralichthys dentatus,7320,949.2461409287903,rcp2013
100,Rostroraja eglanteria,7320,4.8284027160994984,rcp2013
100,Squalus acanthias,7320,30.40090055472752,rcp2013
100,Urophycis chuss,7320,71.07665757237405,rcp2013
100,Urophycis tenuis,7320,380.4682110762305,rcp2013
100,Gadus morhua,8710,2423.75761794407,rcp2013
100,Lophius americanus,8710,14.681121505604507,rcp2013
100,Paralichthys dentatus,8710,365.35519991396257,rcp2013
100,Rostroraja eglanteria,8710,0.9023452296039104,rcp2013
100,Urophycis chuss,8710,43.65016038952075,rcp2013
100,Urophycis tenuis,8710,249.16211984121097,rcp2013
100,Gadus morhua,10400,1931.9483319575545,rcp2013
100,Lophius americanus,10400,18.607567235105567,rcp2013
100,Paralichthys dentatus,10400,38.00840615066085,rcp2013
100,Urophycis chuss,10400,17.995289335161853,rcp2013
100,Urophycis tenuis,10400,136.8917369361921,rcp2013
100,Gadus morhua,12300,1483.1674319441618,rcp2013
100,Lophius americanus,12300,20.464636318276302,rcp2013
100,Urophycis tenuis,12300,19.008167322410138,rcp2013
100,Gadus morhua,14700,1057.7958306262606,rcp2013
100,Lophius americanus,14700,17.743453802578617,rcp2013
100,Gadus morhua,17500,406.4434680464446,rcp2013
100,Lophius americanus,17500,13.673024063996168,rcp2013
100,Lophius americanus,20800,9.690149786165527,rcp2013
100,Lophius americanus,24700,6.08073095628167,rcp2013
100,Lophius americanus,29400,2.856055129638071,rcp2013
100,Alosa pseudoharengus,0.001,357362370.18922454,rcp45
100,Alosa sapidissima,0.001,88387759.45856094,rcp45
100,Ammodytes dubius,0.001,11981854151.576092,rcp45
100,Anchoa mitchilli,0.001,7811433.889642975,rcp45
100,Clupea harengus,0.001,121634300821.68791,rcp45
100,Gadus morhua,0.001,70926955.06541052,rcp45
100,Glyptocephalus cynoglossus,0.001,135205896466.31152,rcp45
100,Limanda ferruginea,0.001,17278036387.98992,rcp45
100,Lophius americanus,0.001,2878619.697434055,rcp45
100,Melanogrammus aeglefinus,0.001,2057224561.9257798,rcp45
100,Merluccius bilinearis,0.001,2709951123.4259076,rcp45
100,Myoxocephalus octodecemspinosus,0.001,19353646.902518354,rcp45
100,Paralichthys dentatus,0.001,173937308.18090037,rcp45
100,Pseudopleuronectes americanus,0.001,161681291.03601146,rcp45
100,Rostroraja eglanteria,0.001,203726.54308614918,rcp45
100,Squalus acanthias,0.001,841021319.3719212,rcp45
100,Urophycis chuss,0.001,27562970.953280505,rcp45
100,Urophycis tenuis,0.001,12333805.730468266,rcp45
100,Zoarces americanus,0.001,9788189.775621183,rcp45
100,Alosa pseudoharengus,0.00119,317798186.78239065,rcp45
100,Alosa sapidissima,0.00119,78506052.14125156,rcp45
100,Ammodytes dubius,0.00119,10614799800.427532,rcp45
100,Anchoa mitchilli,0.00119,6952306.459963993,rcp45
100,Clupea harengus,0.00119,108055017300.48827,rcp45
100,Gadus morhua,0.00119,63160024.71558485,rcp45
100,Glyptocephalus cynoglossus,0.00119,119877857595.79552,rcp45
100,Limanda ferruginea,0.00119,15356448593.75164,rcp45
100,Lophius americanus,0.00119,2559796.101540144,rcp45
100,Melanogrammus aeglefinus,0.00119,1829159013.0525951,rcp45
100,Merluccius bilinearis,0.00119,2409670106.332374,rcp45
100,Myoxocephalus octodecemspinosus,0.00119,17226446.55956085,rcp45
100,Paralichthys dentatus,0.00119,154916620.92330903,rcp45
100,Pseudopleuronectes americanus,0.00119,143883566.1524952,rcp45
100,Rostroraja eglanteria,0.00119,181360.9390169914,rcp45
100,Squalus acanthias,0.00119,747314171.0545524,rcp45
100,Urophycis chuss,0.00119,24513557.74983274,rcp45
100,Urophycis tenuis,0.00119,10980904.67619175,rcp45
100,Zoarces americanus,0.00119,8705092.5567414,rcp45
100,Alosa pseudoharengus,0.00142,282602755.83712435,rcp45
100,Alosa sapidissima,0.00142,69734202.96532612,rcp45
100,Ammodytes dubius,0.00142,9401363132.49658,rcp45
100,Anchoa mitchilli,0.00142,6187482.333609717,rcp45
100,Clupea harengus,0.00142,95987233080.28142,rcp45
100,Gadus morhua,0.00142,56243694.91905544,rcp45
100,Glyptocephalus cynoglossus,0.00142,106264262681.04298,rcp45
100,Limanda ferruginea,0.00142,13647244714.627842,rcp45
100,Lophius americanus,0.00142,2276173.361852384,rcp45
100,Melanogrammus aeglefinus,0.00142,1626271737.4688985,rcp45
100,Merluccius bilinearis,0.00142,2142531872.7760959,rcp45
100,Myoxocephalus octodecemspinosus,0.00142,15332665.854011001,rcp45
100,Paralichthys dentatus,0.00142,137976476.96695247,rcp45
100,Pseudopleuronectes americanus,0.00142,128040574.03273045,rcp45
100,Rostroraja eglanteria,0.00142,161449.7675932861,rcp45
100,Squalus acanthias,0.00142,663982571.3062617,rcp45
100,Urophycis chuss,0.00142,21800412.387637787,rcp45
100,Urophycis tenuis,0.00142,9776342.32550787,rcp45
100,Zoarces americanus,0.00142,7741355.211935072,rcp45
100,Alosa pseudoharengus,0.00169,251294702.7753266,rcp45
100,Alosa sapidissima,0.00169,61946352.61189205,rcp45
100,Ammodytes dubius,0.00169,8324521719.50925,rcp45
100,Anchoa mitchilli,0.00169,5506601.929079428,rcp45
100,Clupea harengus,0.00169,85262714471.75383,rcp45
100,Gadus morhua,0.00169,50084800.030076325,rcp45
100,Glyptocephalus cynoglossus,0.00169,94175155596.69672,rcp45
100,Limanda ferruginea,0.00169,12127083105.321156,rcp45
100,Lophius americanus,0.00169,2023879.212805656,rcp45
100,Melanogrammus aeglefinus,0.00169,1445795440.4924884,rcp45
100,Merluccius bilinearis,0.00169,1904893885.4287705,rcp45
100,Myoxocephalus octodecemspinosus,0.00169,13646733.434572883,rcp45
100,Paralichthys dentatus,0.00169,122889150.59574279,rcp45
100,Pseudopleuronectes americanus,0.00169,113938134.66787086,rcp45
100,Rostroraja eglanteria,0.00169,143723.64248791282,rcp45
100,Squalus acanthias,0.00169,589885102.073525,rcp45
100,Urophycis chuss,0.00169,19386574.08647483,rcp45
100,Urophycis tenuis,0.00169,8703859.719415756,rcp45
100,Zoarces americanus,0.00169,6883878.14431914,rcp45
100,Alosa pseudoharengus,0.00202,223445682.5093994,rcp45
100,Alosa sapidissima,0.00202,55031157.3195475,rcp45
100,Ammodytes dubius,0.00202,7369113487.745568,rcp45
100,Anchoa mitchilli,0.00202,4900447.664974747,rcp45
100,Clupea harengus,0.00202,75732045393.02933,rcp45
100,Gadus morhua,0.00202,44600378.50844593,rcp45
100,Glyptocephalus cynoglossus,0.00202,83441437620.1906,rcp45
100,Limanda ferruginea,0.00202,10775172367.310848,rcp45
100,Lophius americanus,0.00202,1799465.6948341997,rcp45
100,Melanogrammus aeglefinus,0.00202,1285265514.55407,rcp45
100,Merluccius bilinearis,0.00202,1693512154.4807928,rcp45
100,Myoxocephalus octodecemspinosus,0.00202,12145874.26377996,rcp45
100,Paralichthys dentatus,0.00202,109451853.12382251,rcp45
100,Pseudopleuronectes americanus,0.00202,101385472.33643895,rcp45
100,Rostroraja eglanteria,0.00202,127942.74849411346,rcp45
100,Squalus acanthias,0.00202,524005019.6708492,rcp45
100,Urophycis chuss,0.00202,17239129.57356052,rcp45
100,Urophycis tenuis,0.00202,7748979.281316594,rcp45
100,Zoarces americanus,0.00202,6120992.760057328,rcp45
100,Alosa pseudoharengus,0.00241,198674506.62650135,rcp45
100,Alosa sapidissima,0.00241,48890068.7415906,rcp45
100,Ammodytes dubius,0.00241,6521634658.720794,rcp45
100,Anchoa mitchilli,0.00241,4360817.143765847,rcp45
100,Clupea harengus,0.00241,67262488302.85403,rcp45
100,Gadus morhua,0.00241,39716555.09233052,rcp45
100,Glyptocephalus cynoglossus,0.00241,73912588524.104,rcp45
100,Limanda ferruginea,0.00241,9572993489.365356,rcp45
100,Lophius americanus,0.00241,1599862.7455812895,rcp45
100,Melanogrammus aeglefinus,0.00241,1142487004.4273663,rcp45
100,Merluccius bilinearis,0.00241,1505497719.4925444,rcp45
100,Myoxocephalus octodecemspinosus,0.00241,10809804.036042914,rcp45
100,Paralichthys dentatus,0.00241,97484001.00743483,rcp45
100,Pseudopleuronectes americanus,0.00241,90212660.88229059,rcp45
100,Rostroraja eglanteria,0.00241,113893.59476999618,rcp45
100,Squalus acanthias,0.00241,465436683.85438013,rcp45
100,Urophycis chuss,0.00241,15328770.591732005,rcp45
100,Urophycis tenuis,0.00241,6898809.641456576,rcp45
100,Zoarces americanus,0.00241,5442305.473692596,rcp45
100,Alosa pseudoharengus,0.00287,176641930.2381481,rcp45
100,Alosa sapidissima,0.00287,43435825.488014035,rcp45
100,Ammodytes dubius,0.00287,5770059873.497299,rcp45
100,Anchoa mitchilli,0.00287,3880410.60656168,rcp45
100,Clupea harengus,0.00287,59736096012.27149,rcp45
100,Gadus morhua,0.00287,35367545.49900651,rcp45
100,Glyptocephalus cynoglossus,0.00287,65454637398.98886,rcp45
100,Limanda ferruginea,0.00287,8504052351.099954,rcp45
100,Lophius americanus,0.00287,1422336.8764494348,rcp45
100,Melanogrammus aeglefinus,0.00287,1015505186.6181728,rcp45
100,Merluccius bilinearis,0.00287,1338277893.5281045,rcp45
100,Myoxocephalus octodecemspinosus,0.00287,9620457.035596972,rcp45
100,Paralichthys dentatus,0.00287,86824783.40662622,rcp45
100,Pseudopleuronectes americanus,0.00287,80268348.37208892,rcp45
100,Rostroraja eglanteria,0.00287,101386.12466956214,rcp45
100,Squalus acanthias,0.00287,413373469.3248215,rcp45
100,Urophycis chuss,0.00287,13629399.882548794,rcp45
100,Urophycis tenuis,0.00287,6141871.861124527,rcp45
100,Zoarces americanus,0.00287,4838558.763519836,rcp45
100,Alosa pseudoharengus,0.00342,157046022.62969047,rcp45
100,Alosa sapidissima,0.00342,38591129.110264726,rcp45
100,Ammodytes dubius,0.00342,5103681993.110653,rcp45
100,Anchoa mitchilli,0.00342,3452731.0177298496,rcp45
100,Clupea harengus,0.00342,53048043692.21168,rcp45
100,Gadus morhua,0.00342,31494770.212926418,rcp45
100,Glyptocephalus cynoglossus,0.00342,57948355687.2479,rcp45
100,Limanda ferruginea,0.00342,7553659254.643827,rcp45
100,Lophius americanus,0.00342,1264454.3751836857,rcp45
100,Melanogrammus aeglefinus,0.00342,902579365.7398291,rcp45
100,Merluccius bilinearis,0.00342,1189561746.2213144,rcp45
100,Myoxocephalus octodecemspinosus,0.00342,8561743.766954182,rcp45
100,Paralichthys dentatus,0.00342,77330996.35374764,rcp45
100,Pseudopleuronectes americanus,0.00342,71417730.49134651,rcp45
100,Rostroraja eglanteria,0.00342,90251.14298552796,rcp45
100,Squalus acanthias,0.00342,367096996.66391224,rcp45
100,Urophycis chuss,0.00342,12117780.316211855,rcp45
100,Urophycis tenuis,0.00342,5467944.707859491,rcp45
100,Zoarces americanus,0.00342,4301507.405262178,rcp45
100,Alosa pseudoharengus,0.00407,139618054.84119987,rcp45
100,Alosa sapidissima,0.00407,34287480.96452076,rcp45
100,Ammodytes dubius,0.00407,4512969366.025379,rcp45
100,Anchoa mitchilli,0.00407,3071995.333030092,rcp45
100,Clupea harengus,0.00407,47105154312.094696,rcp45
100,Gadus morhua,0.00407,28046065.3955815,rcp45
100,Glyptocephalus cynoglossus,0.00407,51287647949.006165,rcp45
100,Limanda ferruginea,0.00407,6708732516.249729,rcp45
100,Lophius americanus,0.00407,1124048.536797601,rcp45
100,Melanogrammus aeglefinus,0.00407,802159534.4227421,rcp45
100,Merluccius bilinearis,0.00407,1057309360.0329633,rcp45
100,Myoxocephalus octodecemspinosus,0.00407,7619335.09302942,rcp45
100,Paralichthys dentatus,0.00407,68875114.2908239,rcp45
100,Pseudopleuronectes americanus,0.00407,63540745.40199003,rcp45
100,Rostroraja eglanteria,0.00407,80338.02573391322,rcp45
100,Squalus acanthias,0.00407,325967537.6695771,rcp45
100,Urophycis chuss,0.00407,10773222.426374895,rcp45
100,Urophycis tenuis,0.00407,4867926.890882002,rcp45
100,Zoarces americanus,0.00407,3823808.218054522,rcp45
100,Alosa pseudoharengus,0.00486,124118845.20324904,rcp45
100,Alosa sapidissima,0.00486,30464159.544401042,rcp45
100,Ammodytes dubius,0.00486,3989438612.4620643,rcp45
100,Anchoa mitchilli,0.00486,2733055.6756651495,rcp45
